target_id	length	eff_length
TRINITY_DN1084_c0_g1_i1	1513	1108.507879
TRINITY_DN5686_c1_g1_i1	203	0.000000
TRINITY_DN4011_c0_g1_i1	3219	2543.637204
TRINITY_DN3890_c0_g1_i1	281	0.000000
TRINITY_DN54_c0_g1_i1	483	175.416148
TRINITY_DN54_c0_g2_i1	403	111.872841
TRINITY_DN535_c0_g1_i1	1511	1131.201585
TRINITY_DN535_c0_g2_i1	743	383.023293
TRINITY_DN3711_c0_g1_i1	1732	1253.553224
TRINITY_DN5842_c0_g1_i1	1661	1399.539191
TRINITY_DN7494_c0_g1_i1	1860	1354.360638
TRINITY_DN2591_c0_g1_i1	224	0.000000
TRINITY_DN5712_c0_g1_i1	398	113.193911
TRINITY_DN6662_c0_g1_i1	290	28.217944
TRINITY_DN7923_c0_g1_i1	1622	1246.366946
TRINITY_DN1059_c0_g1_i1	2250	1999.210035
TRINITY_DN1059_c0_g2_i1	817	567.950526
TRINITY_DN7594_c0_g1_i1	321	41.169243
TRINITY_DN4237_c0_g1_i1	622	238.685664
TRINITY_DN1099_c0_g1_i1	2804	2154.320608
TRINITY_DN989_c0_g2_i1	500	182.466996
TRINITY_DN3895_c0_g1_i1	243	242.146740
TRINITY_DN1095_c0_g1_i1	1150	1042.017722
TRINITY_DN1095_c0_g1_i2	1266	1111.549699
TRINITY_DN576_c0_g1_i1	710	506.335143
TRINITY_DN576_c0_g2_i1	480	233.108392
TRINITY_DN2005_c0_g1_i1	1019	930.436409
TRINITY_DN4482_c0_g1_i1	533	195.446674
TRINITY_DN4844_c0_g1_i1	255	0.000000
TRINITY_DN7025_c0_g1_i1	1894	1706.930448
TRINITY_DN3695_c0_g1_i1	897	431.987554
TRINITY_DN4850_c0_g1_i1	234	242.376158
TRINITY_DN4936_c0_g1_i1	203	0.000000
TRINITY_DN8183_c0_g1_i1	791	484.213129
TRINITY_DN166_c0_g1_i1	3041	2508.574008
TRINITY_DN1371_c0_g1_i1	1195	843.782832
TRINITY_DN1371_c0_g2_i1	355	58.646169
TRINITY_DN7138_c0_g1_i1	2382	1993.202089
TRINITY_DN2941_c0_g1_i1	251	200.857734
TRINITY_DN2621_c0_g1_i1	970	674.126045
TRINITY_DN8867_c0_g1_i1	214	0.000000
TRINITY_DN8233_c0_g1_i1	540	317.330637
TRINITY_DN4715_c0_g1_i1	247	153.501741
TRINITY_DN8589_c0_g1_i1	426	0.000000
TRINITY_DN3822_c0_g1_i1	275	26.581498
TRINITY_DN5241_c0_g1_i1	1446	1205.145529
TRINITY_DN6900_c0_g1_i1	207	0.000000
TRINITY_DN651_c0_g1_i1	1812	1747.061990
TRINITY_DN651_c0_g2_i1	1754	1723.985954
TRINITY_DN8606_c0_g1_i1	335	0.000000
TRINITY_DN1201_c0_g1_i1	846	688.896835
TRINITY_DN1201_c0_g2_i1	1606	1480.095064
TRINITY_DN4181_c0_g1_i1	1358	940.202871
TRINITY_DN4921_c0_g1_i1	206	149.154852
TRINITY_DN7688_c0_g1_i1	525	232.606990
TRINITY_DN7261_c0_g1_i1	1728	1510.389338
TRINITY_DN1500_c0_g2_i1	2141	1544.567789
TRINITY_DN1798_c0_g1_i1	1547	1005.769029
TRINITY_DN5853_c0_g1_i1	326	37.625886
TRINITY_DN5642_c0_g1_i1	252	0.000000
TRINITY_DN4999_c0_g1_i1	207	0.000000
TRINITY_DN5741_c0_g1_i1	1242	892.888670
TRINITY_DN1148_c0_g1_i1	1870	1539.506679
TRINITY_DN8192_c0_g1_i1	201	0.000000
TRINITY_DN3003_c0_g1_i1	213	0.000000
TRINITY_DN7216_c0_g1_i1	2017	1728.978389
TRINITY_DN1248_c0_g1_i1	2035	2011.778970
TRINITY_DN1248_c0_g1_i2	2008	1948.320959
TRINITY_DN2862_c0_g1_i1	207	0.000000
TRINITY_DN3603_c0_g1_i1	682	310.876925
TRINITY_DN1404_c0_g1_i1	2028	1964.749915
TRINITY_DN6616_c0_g1_i1	393	99.200484
TRINITY_DN6161_c0_g1_i1	710	340.558558
TRINITY_DN3449_c0_g1_i1	318	42.432471
TRINITY_DN684_c0_g1_i1	2758	2400.204358
TRINITY_DN1622_c0_g2_i1	3067	2506.818912
TRINITY_DN2218_c0_g1_i1	730	393.039600
TRINITY_DN1009_c0_g1_i1	990	609.167788
TRINITY_DN1009_c0_g2_i1	1481	963.493063
TRINITY_DN6921_c0_g1_i1	637	301.062453
TRINITY_DN2397_c0_g1_i1	983	749.312947
TRINITY_DN4830_c0_g1_i1	612	270.221021
TRINITY_DN1556_c0_g1_i1	468	123.836333
TRINITY_DN1556_c0_g2_i1	5413	4507.458023
TRINITY_DN6399_c0_g1_i1	663	312.168097
TRINITY_DN5650_c0_g1_i1	664	376.419801
TRINITY_DN7181_c0_g1_i1	1290	918.216812
TRINITY_DN2303_c0_g1_i1	212	0.000000
TRINITY_DN6104_c0_g1_i1	471	256.799106
TRINITY_DN512_c0_g1_i1	2117	2138.128202
TRINITY_DN7995_c0_g1_i1	285	0.000000
TRINITY_DN6383_c0_g1_i1	281	0.000000
TRINITY_DN2687_c0_g1_i1	359	0.000000
TRINITY_DN3522_c0_g1_i1	1231	846.163278
TRINITY_DN8319_c0_g1_i1	207	0.000000
TRINITY_DN5557_c0_g1_i1	410	110.784297
TRINITY_DN5225_c0_g1_i1	670	311.855152
TRINITY_DN8775_c0_g1_i1	309	52.484033
TRINITY_DN5610_c0_g1_i1	361	82.661101
TRINITY_DN2242_c0_g1_i1	326	59.635732
TRINITY_DN1200_c0_g1_i1	1647	1363.688115
TRINITY_DN1200_c0_g2_i1	969	604.922785
TRINITY_DN8739_c0_g1_i1	235	0.000000
TRINITY_DN78_c0_g1_i1	2129	1578.793650
TRINITY_DN78_c0_g2_i1	2064	1499.996824
TRINITY_DN6169_c0_g1_i1	455	222.494736
TRINITY_DN5823_c0_g1_i1	265	18.846060
TRINITY_DN5732_c0_g1_i1	839	475.829072
TRINITY_DN4430_c0_g1_i1	221	112.508115
TRINITY_DN7495_c0_g1_i1	655	571.139118
TRINITY_DN4818_c0_g1_i1	1003	672.860118
TRINITY_DN395_c0_g1_i1	1179	819.071199
TRINITY_DN395_c0_g2_i1	1721	1413.256644
TRINITY_DN1729_c0_g1_i1	1615	1730.207618
TRINITY_DN8732_c0_g1_i1	279	52.645016
TRINITY_DN5859_c0_g1_i1	928	716.427283
TRINITY_DN4499_c0_g1_i1	706	361.644882
TRINITY_DN7876_c0_g1_i1	896	474.999922
TRINITY_DN4519_c0_g1_i1	215	0.000000
TRINITY_DN688_c0_g1_i1	2544	2317.100357
TRINITY_DN688_c0_g2_i1	2544	2305.437870
TRINITY_DN5319_c0_g1_i1	277	40.725956
TRINITY_DN4351_c0_g1_i1	275	29.902509
TRINITY_DN125_c0_g1_i1	2481	2054.714152
TRINITY_DN8850_c0_g1_i1	233	116.533578
TRINITY_DN7795_c0_g1_i1	953	765.449943
TRINITY_DN2578_c1_g1_i1	1066	671.503133
TRINITY_DN8900_c0_g1_i1	203	0.000000
TRINITY_DN8759_c0_g1_i1	227	395.495778
TRINITY_DN6739_c0_g1_i1	222	126.400164
TRINITY_DN2487_c0_g1_i1	519	237.523720
TRINITY_DN3679_c0_g1_i1	2209	2023.738054
TRINITY_DN1641_c0_g1_i1	2432	2107.278508
TRINITY_DN1641_c0_g1_i2	2359	2061.367916
TRINITY_DN1641_c0_g2_i1	977	683.858879
TRINITY_DN8818_c0_g1_i1	206	0.000000
TRINITY_DN6219_c0_g1_i1	1279	838.692776
TRINITY_DN4085_c0_g1_i1	1700	1200.814754
TRINITY_DN3845_c0_g1_i1	1641	1395.955285
TRINITY_DN5509_c0_g1_i1	263	131.367842
TRINITY_DN3926_c0_g1_i1	1272	1030.561070
TRINITY_DN6400_c0_g1_i1	959	565.646152
TRINITY_DN1756_c0_g1_i1	938	891.478081
TRINITY_DN6453_c0_g1_i1	319	45.809158
TRINITY_DN5955_c0_g1_i1	379	199.482525
TRINITY_DN1586_c0_g1_i1	2863	2437.499487
TRINITY_DN1586_c0_g1_i2	2829	2401.643577
TRINITY_DN3536_c0_g1_i1	958	635.781115
TRINITY_DN3104_c0_g1_i1	1752	1210.250291
TRINITY_DN3104_c0_g2_i1	1753	1209.693128
TRINITY_DN186_c0_g1_i1	506	243.063094
TRINITY_DN5364_c0_g1_i1	392	135.417305
TRINITY_DN7290_c0_g1_i1	2694	2028.878450
TRINITY_DN330_c0_g1_i1	1978	1521.111546
TRINITY_DN330_c0_g2_i1	1049	800.973685
TRINITY_DN1891_c0_g1_i1	490	195.720489
TRINITY_DN6394_c0_g1_i1	295	31.511609
TRINITY_DN7760_c0_g1_i1	225	215.132946
TRINITY_DN6817_c0_g1_i1	203	0.000000
TRINITY_DN1664_c0_g1_i1	2158	1513.361825
TRINITY_DN6088_c0_g1_i1	282	0.000000
TRINITY_DN5838_c0_g1_i1	214	181.744904
TRINITY_DN1681_c0_g1_i1	1115	824.929397
TRINITY_DN4639_c0_g1_i1	252	0.000000
TRINITY_DN8138_c0_g1_i1	564	287.289322
TRINITY_DN7322_c0_g1_i1	475	225.705922
TRINITY_DN2826_c0_g1_i1	914	565.576202
TRINITY_DN2188_c0_g1_i1	1170	813.572514
TRINITY_DN5390_c0_g1_i1	284	0.000000
TRINITY_DN5357_c0_g1_i1	1717	1205.927525
TRINITY_DN3735_c0_g1_i1	1750	1716.039064
TRINITY_DN1070_c0_g1_i1	1554	1455.052680
TRINITY_DN1070_c0_g2_i1	1068	978.535595
TRINITY_DN5301_c0_g1_i1	580	245.858629
TRINITY_DN5922_c0_g1_i1	1013	710.465305
TRINITY_DN513_c0_g1_i1	2400	1806.545006
TRINITY_DN513_c0_g2_i1	2342	1732.120055
TRINITY_DN3287_c0_g1_i1	1859	1765.708562
TRINITY_DN8621_c0_g1_i1	369	68.651806
TRINITY_DN8257_c0_g1_i1	892	671.998935
TRINITY_DN5952_c0_g1_i1	817	447.160913
TRINITY_DN3109_c0_g1_i1	1379	1144.928925
TRINITY_DN5892_c0_g1_i1	860	493.718107
TRINITY_DN4651_c0_g1_i1	241	0.000000
TRINITY_DN151_c0_g1_i1	2081	1806.109154
TRINITY_DN8882_c0_g1_i1	210	0.000000
TRINITY_DN6351_c0_g1_i1	1023	608.796944
TRINITY_DN3077_c0_g1_i1	202	0.000000
TRINITY_DN7517_c0_g1_i1	1606	1510.320299
TRINITY_DN7953_c0_g1_i1	405	128.790977
TRINITY_DN4281_c0_g1_i1	421	186.682525
TRINITY_DN4880_c0_g1_i1	257	0.000000
TRINITY_DN4026_c0_g1_i1	355	96.427184
TRINITY_DN8539_c0_g1_i1	1129	638.039771
TRINITY_DN6955_c0_g1_i1	1467	1240.950428
TRINITY_DN6283_c0_g1_i1	903	561.727834
TRINITY_DN1520_c0_g1_i1	2134	1487.485820
TRINITY_DN1520_c0_g2_i1	1558	1049.082877
TRINITY_DN8412_c0_g1_i1	247	0.000000
TRINITY_DN1683_c0_g1_i1	583	264.593232
TRINITY_DN3936_c0_g1_i1	947	695.400668
TRINITY_DN3403_c0_g1_i1	1890	1288.482162
TRINITY_DN6671_c0_g1_i1	229	0.000000
TRINITY_DN1475_c0_g1_i1	1261	890.395331
TRINITY_DN1475_c0_g2_i1	1172	834.671502
TRINITY_DN1475_c0_g2_i2	1215	856.776676
TRINITY_DN293_c0_g1_i1	1761	1386.058583
TRINITY_DN293_c0_g2_i1	1402	1131.954198
TRINITY_DN3232_c0_g1_i1	1791	1792.041682
TRINITY_DN3717_c0_g1_i1	653	501.330773
TRINITY_DN2855_c0_g1_i1	765	487.018932
TRINITY_DN711_c0_g1_i1	772	535.248704
TRINITY_DN5227_c0_g1_i1	310	47.041162
TRINITY_DN1396_c0_g1_i1	438	157.337955
TRINITY_DN3390_c0_g1_i1	2240	1764.253716
TRINITY_DN2546_c0_g1_i1	1024	659.138186
TRINITY_DN3432_c0_g1_i1	1290	1158.141452
TRINITY_DN6053_c0_g1_i1	1438	1139.460887
TRINITY_DN2631_c0_g1_i1	599	219.459042
TRINITY_DN8681_c0_g1_i1	234	0.000000
TRINITY_DN5632_c0_g1_i1	219	0.000000
TRINITY_DN8240_c0_g1_i1	341	58.138842
TRINITY_DN6179_c0_g1_i1	678	484.941545
TRINITY_DN2648_c0_g1_i1	295	38.655663
TRINITY_DN6297_c0_g1_i1	514	275.862345
TRINITY_DN187_c0_g2_i1	756	530.097881
TRINITY_DN5293_c0_g1_i1	1114	816.943643
TRINITY_DN2943_c0_g1_i1	273	0.000000
TRINITY_DN3276_c0_g1_i1	365	62.066129
TRINITY_DN1759_c0_g1_i1	454	186.676970
TRINITY_DN1097_c0_g1_i1	1239	853.636388
TRINITY_DN3579_c0_g1_i1	1337	1021.484023
TRINITY_DN1789_c0_g1_i1	277	27.098789
TRINITY_DN2575_c0_g1_i1	377	84.244743
TRINITY_DN4200_c0_g1_i1	241	262.805426
TRINITY_DN1218_c0_g1_i1	1621	1330.927211
TRINITY_DN8504_c0_g1_i1	541	229.426259
TRINITY_DN4142_c0_g1_i1	690	351.100239
TRINITY_DN2617_c0_g1_i1	522	253.957088
TRINITY_DN6007_c0_g1_i1	698	492.412035
TRINITY_DN8483_c0_g1_i1	381	118.133659
TRINITY_DN7096_c0_g1_i1	1492	1074.207252
TRINITY_DN922_c0_g1_i1	1319	1012.119184
TRINITY_DN922_c0_g2_i1	367	124.062734
TRINITY_DN6890_c0_g1_i1	248	0.000000
TRINITY_DN5242_c0_g1_i1	1141	979.115861
TRINITY_DN1395_c0_g1_i1	509	349.171807
TRINITY_DN1395_c0_g2_i1	3499	3865.901112
TRINITY_DN1395_c0_g3_i1	522	341.615244
TRINITY_DN4607_c0_g1_i1	436	177.580677
TRINITY_DN8608_c0_g1_i1	433	214.235160
TRINITY_DN6388_c0_g1_i1	291	43.652585
TRINITY_DN2260_c0_g1_i1	1187	789.920855
TRINITY_DN3059_c0_g1_i1	218	0.000000
TRINITY_DN2374_c0_g1_i1	225	0.000000
TRINITY_DN2728_c0_g1_i1	245	0.000000
TRINITY_DN6229_c0_g1_i1	209	0.000000
TRINITY_DN4384_c0_g1_i1	546	245.103021
TRINITY_DN7385_c0_g1_i1	3377	2545.195952
TRINITY_DN637_c0_g1_i1	1098	803.742981
TRINITY_DN637_c0_g2_i1	1097	805.196153
TRINITY_DN3911_c0_g1_i1	1421	1096.837677
TRINITY_DN3278_c0_g1_i1	526	237.171508
TRINITY_DN4829_c0_g1_i1	338	104.656439
TRINITY_DN5132_c0_g1_i1	2210	1572.178479
TRINITY_DN3210_c0_g1_i1	436	159.053925
TRINITY_DN2351_c0_g1_i1	338	59.827298
TRINITY_DN8140_c0_g1_i1	938	589.889650
TRINITY_DN8037_c0_g1_i1	1237	806.837459
TRINITY_DN3294_c0_g1_i1	1293	782.498161
TRINITY_DN1442_c0_g1_i1	1119	732.235561
TRINITY_DN1442_c0_g1_i2	1377	798.929037
TRINITY_DN1442_c0_g2_i1	814	469.652642
TRINITY_DN5235_c0_g1_i1	2054	1228.238199
TRINITY_DN244_c0_g1_i1	445	117.907878
TRINITY_DN606_c0_g1_i1	3746	3542.402670
TRINITY_DN2837_c0_g1_i1	340	66.005748
TRINITY_DN5251_c0_g1_i1	1333	1182.582822
TRINITY_DN2731_c0_g1_i1	399	0.000000
TRINITY_DN3705_c0_g1_i1	221	145.426784
TRINITY_DN3159_c0_g1_i1	235	200.135196
TRINITY_DN1166_c0_g1_i1	1738	1173.441815
TRINITY_DN5449_c0_g1_i1	664	334.473778
TRINITY_DN4071_c0_g1_i1	2032	1675.248202
TRINITY_DN6613_c0_g1_i1	318	52.561395
TRINITY_DN1839_c0_g1_i1	2183	2671.663779
TRINITY_DN1803_c0_g1_i1	499	237.328549
TRINITY_DN5771_c0_g1_i1	1464	1161.921874
TRINITY_DN5489_c0_g1_i1	1330	901.453906
TRINITY_DN1843_c0_g1_i1	1692	1282.718786
TRINITY_DN5874_c0_g1_i1	734	385.558815
TRINITY_DN5624_c0_g1_i1	1683	1515.023839
TRINITY_DN3285_c0_g1_i1	1979	1836.443424
TRINITY_DN6290_c0_g1_i1	217	0.000000
TRINITY_DN7700_c0_g1_i1	317	0.000000
TRINITY_DN3799_c0_g1_i1	436	150.475101
TRINITY_DN8120_c0_g1_i1	1212	678.306909
TRINITY_DN2310_c0_g1_i1	863	535.485552
TRINITY_DN2657_c0_g1_i1	422	124.630878
TRINITY_DN5192_c0_g1_i1	1257	969.312604
TRINITY_DN2945_c0_g1_i1	272	0.000000
TRINITY_DN4015_c0_g1_i1	1245	932.827802
TRINITY_DN2327_c0_g1_i1	203	0.000000
TRINITY_DN1152_c0_g1_i1	1710	1314.661318
TRINITY_DN5447_c0_g1_i1	303	54.263989
TRINITY_DN2993_c0_g1_i1	461	158.930140
TRINITY_DN3295_c0_g1_i1	997	749.642972
TRINITY_DN4705_c0_g1_i1	474	152.206815
TRINITY_DN2996_c0_g1_i1	306	0.000000
TRINITY_DN4138_c0_g1_i1	361	94.143164
TRINITY_DN2882_c0_g1_i1	214	0.000000
TRINITY_DN5186_c0_g1_i1	3179	2784.984889
TRINITY_DN662_c0_g1_i1	3228	3320.443108
TRINITY_DN662_c0_g2_i1	1877	1567.331407
TRINITY_DN6995_c0_g1_i1	2580	2325.353729
TRINITY_DN1814_c0_g1_i1	655	407.312291
TRINITY_DN190_c0_g1_i1	966	500.823864
TRINITY_DN190_c0_g2_i1	965	500.737381
TRINITY_DN3213_c0_g1_i1	1932	2685.042342
TRINITY_DN1676_c0_g1_i1	1022	629.575046
TRINITY_DN3359_c0_g1_i1	280	19.031073
TRINITY_DN3532_c0_g1_i1	492	214.963311
TRINITY_DN3298_c0_g1_i1	1685	1078.012576
TRINITY_DN6618_c0_g1_i1	248	0.000000
TRINITY_DN5645_c0_g1_i1	274	0.000000
TRINITY_DN5123_c0_g1_i1	2000	1753.376877
TRINITY_DN478_c0_g1_i1	1300	751.513379
TRINITY_DN3624_c0_g1_i1	463	204.898587
TRINITY_DN7154_c0_g1_i1	1529	1317.830785
TRINITY_DN3472_c0_g1_i1	265	0.000000
TRINITY_DN4446_c0_g1_i1	325	98.271168
TRINITY_DN7342_c0_g1_i1	297	47.093067
TRINITY_DN388_c0_g1_i1	741	376.574587
TRINITY_DN2091_c0_g1_i1	1277	935.927368
TRINITY_DN3592_c0_g1_i1	2091	1555.707794
TRINITY_DN1358_c0_g1_i1	732	415.205316
TRINITY_DN4641_c0_g1_i1	310	53.743211
TRINITY_DN2567_c0_g1_i1	828	535.878188
TRINITY_DN3989_c0_g1_i1	428	0.000000
TRINITY_DN8382_c0_g1_i1	209	95.909078
TRINITY_DN7512_c0_g1_i1	424	141.422898
TRINITY_DN8728_c0_g1_i1	319	0.000000
TRINITY_DN5283_c0_g1_i1	3132	2314.326437
TRINITY_DN8361_c0_g1_i1	417	147.725982
TRINITY_DN5614_c0_g1_i1	1621	1381.154304
TRINITY_DN4843_c0_g1_i1	210	0.000000
TRINITY_DN6756_c0_g1_i1	318	62.777002
TRINITY_DN3502_c0_g1_i1	984	619.447070
TRINITY_DN7611_c0_g1_i1	287	33.509682
TRINITY_DN3462_c0_g1_i1	1641	1345.809610
TRINITY_DN445_c0_g1_i1	1403	1071.794207
TRINITY_DN445_c0_g2_i1	1402	1073.697919
TRINITY_DN6712_c0_g1_i1	413	110.096309
TRINITY_DN975_c0_g1_i1	220	255.658363
TRINITY_DN975_c0_g2_i1	1086	761.989672
TRINITY_DN7134_c0_g1_i1	873	441.572779
TRINITY_DN479_c0_g1_i1	3290	2587.129765
TRINITY_DN479_c0_g2_i1	3289	2588.482174
TRINITY_DN7634_c0_g1_i1	361	133.318335
TRINITY_DN7916_c0_g1_i1	1099	745.773439
TRINITY_DN6666_c0_g1_i1	233	338.400197
TRINITY_DN5603_c0_g1_i1	2383	2345.411946
TRINITY_DN5673_c0_g1_i1	876	570.832103
TRINITY_DN2282_c0_g1_i1	690	376.134570
TRINITY_DN3010_c0_g1_i1	284	0.000000
TRINITY_DN122_c0_g2_i1	796	626.929625
TRINITY_DN6273_c0_g1_i1	927	701.911546
TRINITY_DN122_c0_g1_i1	391	150.964691
TRINITY_DN3672_c0_g1_i1	202	0.000000
TRINITY_DN7891_c0_g1_i1	287	42.213657
TRINITY_DN5404_c0_g1_i1	777	393.089891
TRINITY_DN1916_c0_g1_i1	1709	1559.922769
TRINITY_DN1900_c0_g1_i1	305	42.530877
TRINITY_DN1332_c0_g1_i1	242	617.920989
TRINITY_DN5903_c0_g1_i1	283	34.440461
TRINITY_DN5510_c0_g1_i1	1654	1117.122793
TRINITY_DN1056_c0_g1_i1	528	0.000000
TRINITY_DN5795_c0_g1_i1	1858	1353.810616
TRINITY_DN5516_c0_g1_i1	1666	1207.877297
TRINITY_DN7922_c0_g1_i1	285	30.366972
TRINITY_DN1816_c0_g1_i1	1194	908.138235
TRINITY_DN3879_c0_g1_i1	1125	855.555675
TRINITY_DN1125_c0_g1_i1	2711	2248.576642
TRINITY_DN1125_c0_g2_i1	1930	1413.175524
TRINITY_DN430_c0_g1_i1	4872	4540.594604
TRINITY_DN7809_c0_g1_i1	250	0.000000
TRINITY_DN2653_c0_g1_i1	470	255.392569
TRINITY_DN1445_c0_g1_i1	1935	1934.050516
TRINITY_DN1445_c0_g2_i1	2190	2205.841343
TRINITY_DN911_c0_g1_i1	1610	1120.163920
TRINITY_DN911_c0_g2_i1	907	552.605884
TRINITY_DN7943_c0_g1_i1	340	0.000000
TRINITY_DN4579_c0_g1_i1	368	86.192494
TRINITY_DN8263_c0_g1_i1	318	0.000000
TRINITY_DN5464_c0_g1_i1	700	450.504275
TRINITY_DN4390_c0_g1_i1	247	0.000000
TRINITY_DN603_c0_g1_i1	1773	1445.796142
TRINITY_DN603_c0_g2_i1	2590	2112.104015
TRINITY_DN6697_c0_g1_i1	231	0.000000
TRINITY_DN2401_c0_g1_i1	201	0.000000
TRINITY_DN6207_c0_g1_i1	1841	1395.234527
TRINITY_DN390_c0_g1_i1	578	224.427074
TRINITY_DN390_c0_g2_i1	579	224.046626
TRINITY_DN3762_c0_g1_i1	1151	756.720053
TRINITY_DN7148_c0_g1_i1	1409	1071.684620
TRINITY_DN6812_c0_g1_i1	356	98.889188
TRINITY_DN466_c0_g1_i1	3335	3667.205033
TRINITY_DN8535_c0_g1_i1	228	0.000000
TRINITY_DN3099_c0_g1_i1	2659	2619.822496
TRINITY_DN8315_c0_g1_i1	663	370.044749
TRINITY_DN3186_c0_g1_i1	1706	1635.955350
TRINITY_DN4097_c0_g1_i1	1139	745.487411
TRINITY_DN4837_c0_g1_i1	391	80.661077
TRINITY_DN4794_c0_g1_i1	223	0.000000
TRINITY_DN1550_c0_g1_i1	833	591.629501
TRINITY_DN1550_c0_g2_i1	834	590.708241
TRINITY_DN8035_c0_g1_i1	276	38.877625
TRINITY_DN1027_c0_g1_i1	417	122.692806
TRINITY_DN4170_c0_g1_i1	355	67.021712
TRINITY_DN1796_c0_g1_i1	293	35.298324
TRINITY_DN5584_c0_g1_i1	1690	1908.056395
TRINITY_DN6133_c0_g1_i1	1919	1533.021010
TRINITY_DN2668_c0_g1_i1	889	608.076999
TRINITY_DN8761_c0_g1_i1	231	257.721180
TRINITY_DN933_c0_g1_i1	3584	2798.779319
TRINITY_DN933_c0_g2_i1	3635	2600.697654
TRINITY_DN2624_c0_g1_i1	633	349.813980
TRINITY_DN7052_c0_g1_i1	255	0.000000
TRINITY_DN1899_c0_g1_i1	2332	1456.557343
TRINITY_DN6631_c0_g1_i1	320	45.454892
TRINITY_DN8137_c0_g1_i1	559	228.819800
TRINITY_DN8174_c0_g1_i1	711	410.192508
TRINITY_DN8833_c0_g1_i1	398	141.102132
TRINITY_DN1328_c0_g1_i1	705	656.956823
TRINITY_DN1328_c0_g1_i2	719	529.774882
TRINITY_DN1981_c0_g1_i1	455	172.981303
TRINITY_DN3525_c0_g1_i1	816	506.730221
TRINITY_DN4722_c0_g1_i1	663	398.317010
TRINITY_DN7273_c0_g1_i1	2801	1972.047705
TRINITY_DN2114_c0_g1_i1	301	42.332870
TRINITY_DN8489_c0_g1_i1	299	0.000000
TRINITY_DN5659_c0_g1_i1	1385	938.913835
TRINITY_DN4980_c0_g1_i1	315	47.254308
TRINITY_DN3258_c0_g1_i1	897	614.956279
TRINITY_DN7672_c0_g1_i1	257	0.000000
TRINITY_DN4216_c0_g1_i1	223	245.048855
TRINITY_DN8386_c0_g1_i1	201	0.000000
TRINITY_DN1175_c0_g1_i1	235	0.000000
TRINITY_DN3589_c0_g1_i1	1195	788.239387
TRINITY_DN7129_c0_g1_i1	262	334.273376
TRINITY_DN6122_c0_g1_i1	237	0.000000
TRINITY_DN8336_c0_g1_i1	416	128.201516
TRINITY_DN1177_c0_g1_i1	631	311.476102
TRINITY_DN1177_c0_g1_i2	1813	1526.879093
TRINITY_DN829_c0_g1_i1	1323	1095.625745
TRINITY_DN380_c0_g1_i1	2271	1610.219715
TRINITY_DN715_c0_g1_i1	1038	598.654326
TRINITY_DN715_c0_g2_i1	1191	667.491621
TRINITY_DN2935_c0_g1_i1	218	181.134874
TRINITY_DN7163_c0_g1_i1	682	409.086985
TRINITY_DN6587_c0_g1_i1	223	272.740233
TRINITY_DN1820_c0_g1_i1	1436	1142.976504
TRINITY_DN1122_c0_g1_i1	2010	1402.042396
TRINITY_DN2627_c0_g1_i1	578	310.942828
TRINITY_DN1977_c0_g1_i1	452	154.985789
TRINITY_DN999_c0_g1_i1	1206	929.522097
TRINITY_DN999_c0_g2_i1	1205	931.561985
TRINITY_DN3343_c0_g1_i1	1755	1529.511220
TRINITY_DN4307_c0_g1_i1	273	0.000000
TRINITY_DN8122_c0_g1_i1	385	70.699379
TRINITY_DN6583_c0_g1_i1	223	275.527624
TRINITY_DN8279_c0_g1_i1	455	137.031913
TRINITY_DN7763_c0_g1_i1	402	127.635500
TRINITY_DN4604_c0_g1_i1	209	0.000000
TRINITY_DN1457_c0_g1_i1	246	0.000000
TRINITY_DN1661_c0_g1_i1	227	0.000000
TRINITY_DN6268_c0_g1_i1	665	476.071172
TRINITY_DN5481_c0_g1_i1	839	471.460590
TRINITY_DN5368_c0_g1_i1	1832	1335.215517
TRINITY_DN4527_c0_g1_i1	713	599.514827
TRINITY_DN6235_c0_g1_i1	202	0.000000
TRINITY_DN834_c0_g1_i1	1450	1139.125523
TRINITY_DN834_c0_g2_i1	1166	950.018124
TRINITY_DN1477_c0_g1_i1	1976	1476.766674
TRINITY_DN1477_c0_g1_i2	1957	1468.984665
TRINITY_DN1477_c0_g1_i3	1741	1280.331253
TRINITY_DN1477_c0_g1_i4	1760	1289.367229
TRINITY_DN18_c0_g1_i1	1199	938.513254
TRINITY_DN5567_c0_g1_i1	932	593.071738
TRINITY_DN2280_c0_g1_i1	1540	1651.405693
TRINITY_DN8333_c0_g1_i1	264	0.000000
TRINITY_DN3333_c0_g1_i1	1611	1334.379495
TRINITY_DN1370_c0_g1_i1	956	561.209924
TRINITY_DN3661_c0_g1_i1	1700	1309.344604
TRINITY_DN8547_c0_g1_i1	353	0.000000
TRINITY_DN5691_c0_g1_i1	1527	959.132481
TRINITY_DN4888_c0_g1_i1	208	0.000000
TRINITY_DN4796_c0_g1_i1	203	0.000000
TRINITY_DN1470_c0_g1_i1	540	300.702399
TRINITY_DN2558_c0_g1_i1	301	33.957719
TRINITY_DN6094_c0_g1_i1	271	20.693940
TRINITY_DN2036_c0_g1_i1	948	633.636070
TRINITY_DN3081_c0_g1_i1	205	0.000000
TRINITY_DN2743_c0_g1_i1	762	484.578595
TRINITY_DN1372_c0_g1_i1	1917	1805.954287
TRINITY_DN1372_c0_g2_i1	1918	1802.985805
TRINITY_DN8039_c0_g1_i1	359	100.707585
